segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
5|mean|all|VALENCE|9|0|1|0.6810933171886288|0.6833866581320762|0.5753424657534246|0.578125|(0, 13)|0.6833866566419602|0.578125
5|mean|all|AROUSAL|0|0|0|0.6882441550084989|0.6856973826885223|0.5442351600895189|0.5734375|(0, 10)||
5|mean|all|AROUSAL|0|0|1|0.6788961111682735|0.6975881725549697|0.5587899546100669|0.5734375|(0, 12)||
5|mean|all|AROUSAL|0|0|2|0.6667005289090823|0.6875259086489678|0.5930365299525326|0.575|(0, 14)||
5|mean|all|AROUSAL|0|0|3|0.6618896771783698|0.6825250327587128|0.5878995436511628|0.5921875|(0, 11)|0.6825250297784805|0.5921875
5|mean|all|AROUSAL|1|0|0|0.6773198875662398|0.6810325294733047|0.5859018266201019|0.578125|(0, 11)||
5|mean|all|AROUSAL|1|0|1|0.6736390737638082|0.6783655419945717|0.5913242011854093|0.575|(0, 11)|0.6783655434846878|0.575
5|mean|all|AROUSAL|2|0|0|0.6849464423035923|0.6875981673598289|0.5567922375790061|0.578125|(0, 12)||
5|mean|all|AROUSAL|2|0|1|0.6802606884747335|0.6871239379048347|0.5676369863013698|0.5796875|(0, 10)||
5|mean|all|AROUSAL|2|0|2|0.6734886659334783|0.6929863780736923|0.5667808219178082|0.584375|(0, 11)||
5|mean|all|AROUSAL|2|0|3|0.6679755098199192|0.6856928691267967|0.5750570778977381|0.5484375|(0, 15)|0.6856928616762161|0.5484375
5|mean|all|AROUSAL|3|0|0|0.6815623583858961|0.6872749462723732|0.5724885847470532|0.5703125|(0, 15)||
5|mean|all|AROUSAL|3|0|1|0.6667134998595878|0.6852956563234329|0.5793378998155463|0.5765625|(0, 10)|0.6852956533432006|0.5765625
5|mean|all|AROUSAL|4|0|0|0.6806963657679623|0.6827227592468261|0.5859018266201019|0.5703125|(0, 12)||
5|mean|all|AROUSAL|4|0|1|0.6721454960842655|0.6786209851503372|0.5967465753424658|0.5765625|(0, 11)|0.6786209881305695|0.5765625
5|mean|all|AROUSAL|5|0|0|0.6697955360151318|0.6851926743984222|0.6027397260273972|0.5703125|(0, 17)||
5|mean|all|AROUSAL|5|0|1|0.6693665752672169|0.6819325447082519|0.6038812786748965|0.5703125|(0, 13)||
5|mean|all|AROUSAL|5|0|2|0.6523247695948979|0.690929202735424|0.6201484019625677|0.5671875|(0, 11)||
5|mean|all|AROUSAL|5|0|3|0.6347410605378347|0.6812878012657165|0.6355593608666773|0.5578125|(0, 11)|0.6812877938151359|0.5578125
5|mean|all|AROUSAL|6|0|0|0.6711992686741972|0.6831811025738717|0.5961757992228417|0.578125|(0, 15)||
5|mean|all|AROUSAL|6|0|1|0.6669064319297059|0.6736007079482078|0.6147260273972602|0.578125|(0, 10)||
5|mean|all|AROUSAL|6|0|2|0.6493456396338058|0.6795199260115623|0.6158675800447595|0.5734375|(0, 11)||
5|mean|all|AROUSAL|6|0|3|0.6399608295257777|0.6623009607195854|0.6244292238803759|0.58125|(0, 11)|0.6623009517788887|0.58125
5|mean|all|AROUSAL|7|0|0|0.6773218977941226|0.6743464902043342|0.586472602739726|0.578125|(0, 14)||
5|mean|all|AROUSAL|7|0|1|0.6658330126984479|0.6657633945345879|0.6061643835616438|0.58125|(0, 11)||
5|mean|all|AROUSAL|7|0|2|0.6522332723826578|0.6727545574307442|0.6127283107744504|0.5875|(0, 10)||
5|mean|all|AROUSAL|7|0|3|0.6440245999048834|0.6516924202442169|0.6084474888566422|0.5890625|(0, 13)||
5|mean|all|AROUSAL|7|0|4|0.6317476030081919|0.6435753300786018|0.6175799088118827|0.6078125|(0, 14)||
5|mean|all|AROUSAL|7|0|5|0.6201802626864551|0.6466376498341561|0.6649543381717107|0.6171875|(0, 11)||
5|mean|all|AROUSAL|7|0|6|0.6157903205858518|0.656482258439064|0.6658105025552723|0.6078125|(0, 11)||
5|mean|all|AROUSAL|7|0|7|0.5988499579364306|0.6362535685300827|0.6678082191780822|0.6265625|(0, 13)||
5|mean|all|AROUSAL|7|0|8|0.5943660768744063|0.6349741317331791|0.6752283107744504|0.64375|(0, 12)||
5|mean|all|AROUSAL|7|0|9|0.5915983102909507|0.6441085636615753|0.663527397260274|0.6375|(0, 11)||
5|mean|all|AROUSAL|7|0|10|0.5953030896513429|0.629949277639389|0.6672374430584581|0.6390625|(0, 14)|0.6299492672085762|0.6390625
5|mean|all|AROUSAL|8|0|0|0.6741867326710322|0.6811919927597045|0.5981735162539025|0.578125|(0, 12)||
5|mean|all|AROUSAL|8|0|1|0.6694051223258449|0.6736605912446976|0.6018835616438356|0.5796875|(0, 12)||
5|mean|all|AROUSAL|8|0|2|0.6558221521442884|0.6592847466468811|0.6004566211406499|0.603125|(0, 12)||
5|mean|all|AROUSAL|8|0|3|0.6448119813448763|0.6547944895923138|0.6207191780821918|0.596875|(0, 13)|0.6547944784164429|0.596875
5|mean|all|AROUSAL|9|0|0|0.679099051919702|0.6865278139710427|0.580194064199108|0.578125|(0, 11)||
5|mean|all|AROUSAL|9|0|1|0.6695068331613933|0.6821689486503602|0.5873287671232876|0.578125|(0, 11)||
5|mean|all|AROUSAL|9|0|2|0.668289211514878|0.6673039749264718|0.5873287671232876|0.5875|(0, 14)|0.6673039808869362|0.5875
