segment_number|len_reduction|par|stim_name|outer_fold|inner_fold|epoch|train_loss|valid_loss|train_acc|valid_acc|epoch_times|test_loss|test_acc
1|mean|all|AROUSAL|1|0|1|0.6794970075289408|0.6818964779376984|0.5773809532324473|0.578125|(0, 29)||
1|mean|all|AROUSAL|1|0|2|0.6763517379760742|0.6811073943972588|0.5827380975087484|0.578125|(0, 30)||
1|mean|all|AROUSAL|1|0|3|0.6737498243649801|0.6805617734789848|0.5988095283508301|0.578125|(0, 29)||
1|mean|all|AROUSAL|1|0|4|0.6765562812487285|0.6814822182059288|0.5934523820877076|0.578125|(0, 29)||
1|mean|all|AROUSAL|1|0|5|0.673515236377716|0.6799748241901398|0.588095239798228|0.578125|(0, 30)||
1|mean|all|AROUSAL|1|0|6|0.6710941314697265|0.6784849539399147|0.5773809532324473|0.59375|(0, 29)||
1|mean|all|AROUSAL|1|0|7|0.6631427049636841|0.6782979071140289|0.6005952397982279|0.578125|(0, 26)|0.6782979220151901|0.578125
1|mean|all|AROUSAL|2|0|0|0.68891521692276|0.6915674433112144|0.5601190487543742|0.578125|(0, 28)||
1|mean|all|AROUSAL|2|0|1|0.6784493088722229|0.6903547421097755|0.5684523820877075|0.578125|(0, 26)||
1|mean|all|AROUSAL|2|0|2|0.6821955601374309|0.6884029507637024|0.563095239798228|0.578125|(0, 26)||
1|mean|all|AROUSAL|2|0|3|0.6761273463567098|0.6897558271884918|0.563095239798228|0.578125|(0, 17)||
1|mean|all|AROUSAL|2|0|4|0.6822872757911682|0.68900565803051|0.5577380975087484|0.578125|(0, 17)||
1|mean|all|AROUSAL|2|0|5|0.6791830579439799|0.687272235751152|0.5684523820877075|0.578125|(0, 17)||
1|mean|all|AROUSAL|2|0|6|0.6689839084943136|0.6903869211673737|0.5684523820877075|0.578125|(0, 17)||
1|mean|all|AROUSAL|2|0|7|0.6713417371114095|0.6888029426336288|0.5577380975087484|0.578125|(0, 17)||
1|mean|all|AROUSAL|2|0|8|0.6724732637405395|0.685622051358223|0.5482142865657806|0.578125|(0, 17)||
1|mean|all|AROUSAL|2|0|9|0.6720281124114991|0.6847299486398697|0.586904764175415|0.5703125|(0, 17)||
1|mean|all|AROUSAL|2|0|10|0.6506134390830993|0.6831620335578918|0.5934523820877076|0.6171875|(0, 17)||
1|mean|all|AROUSAL|2|0|11|0.6582677801450093|0.6843510866165161|0.6017857154210409|0.6015625|(0, 17)||
1|mean|all|AROUSAL|2|0|12|0.6435013135274251|0.6831931099295616|0.6077380975087484|0.609375|(0, 17)||
1|mean|all|AROUSAL|2|0|13|0.6423590938250224|0.6807884275913239|0.6148809532324473|0.5546875|(0, 17)||
1|mean|all|AROUSAL|2|0|14|0.6176511923472087|0.7559826970100403|0.6529761950174967|0.6015625|(0, 17)||
1|mean|all|AROUSAL|2|0|15|0.6360670109589894|0.6776285618543625|0.6517857154210408|0.53125|(0, 17)||
1|mean|all|AROUSAL|2|0|16|0.6257851243019104|0.6862695217132568|0.6696428616841634|0.6015625|(0, 17)||
1|mean|all|AROUSAL|2|0|17|0.6351214210192363|0.677450031042099|0.6476190487543741|0.5546875|(0, 17)|0.6774500161409378|0.5546875
1|mean|all|AROUSAL|3|0|0|0.6815816601117451|0.6879916712641716|0.5684523820877075|0.5703125|(0, 17)||
1|mean|all|AROUSAL|3|0|1|0.683683963616689|0.6875799223780632|0.5797619064648946|0.5703125|(0, 17)||
1|mean|all|AROUSAL|3|0|2|0.6802907665570577|0.6863580271601677|0.5797619064648946|0.5703125|(0, 17)||
1|mean|all|AROUSAL|3|0|3|0.675062092145284|0.684079647064209|0.5958333333333333|0.5703125|(0, 17)||
1|mean|all|AROUSAL|3|0|4|0.6702415307362874|0.6839253678917885|0.5904761950174967|0.5703125|(0, 17)||
1|mean|all|AROUSAL|3|0|5|0.6698669910430908|0.6823368966579437|0.5797619064648946|0.5703125|(0, 17)||
1|mean|all|AROUSAL|3|0|6|0.6662200848261516|0.6790127232670784|0.5809523820877075|0.578125|(0, 17)|0.6790127232670784|0.578125
1|mean|all|AROUSAL|4|0|0|0.6882477204004923|0.6817918568849564|0.5523809532324473|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|1|0.6810603499412536|0.6815101653337479|0.586904764175415|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|2|0.676998746395111|0.6808911636471748|0.5922619064648946|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|3|0.6692108114560446|0.681416891515255|0.5976190487543742|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|4|0.6750461856524149|0.6840941533446312|0.5922619064648946|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|5|0.6674898306528727|0.6793684959411621|0.5976190487543742|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|6|0.6749139189720154|0.6802941337227821|0.581547619899114|0.5703125|(0, 17)||
1|mean|all|AROUSAL|4|0|7|0.6609149217605591|0.6792546287178993|0.5976190487543742|0.578125|(0, 17)|0.6792546287178993|0.578125
1|mean|all|AROUSAL|5|0|0|0.6817177971204121|0.6829858422279358|0.599404764175415|0.5703125|(0, 17)||
1|mean|all|AROUSAL|5|0|1|0.667529821395874|0.6868224069476128|0.6101190487543742|0.5703125|(0, 17)||
1|mean|all|AROUSAL|5|0|2|0.6717102527618408|0.6821155101060867|0.6047619064648946|0.5703125|(0, 18)||
1|mean|all|AROUSAL|5|0|3|0.6711078604062398|0.6818701326847076|0.6047619064648946|0.5703125|(0, 17)||
1|mean|all|AROUSAL|5|0|4|0.6686219414075215|0.6805690750479698|0.6101190487543742|0.5703125|(0, 17)||
1|mean|all|AROUSAL|5|0|5|0.6649155020713806|0.6836142912507057|0.6101190487543742|0.5703125|(0, 17)||
1|mean|all|AROUSAL|5|0|6|0.6629330197970073|0.6795828342437744|0.599404764175415|0.5703125|(0, 17)|0.679582841694355|0.5703125
1|mean|all|AROUSAL|6|0|0|0.6889070510864258|0.6749792546033859|0.5559523820877075|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|1|0.6774026115735372|0.6747961714863777|0.6089285731315612|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|2|0.6756278276443481|0.6750385165214539|0.6035714308420818|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|3|0.6663260420163473|0.6748508661985397|0.6196428616841634|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|4|0.6703297138214112|0.6780443713068962|0.6142857154210408|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|5|0.6680775284767151|0.674294151365757|0.6196428616841634|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|6|0.6619315425554911|0.6739813163876534|0.6142857154210408|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|7|0.6701846559842427|0.674920991063118|0.6035714308420818|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|8|0.6573598980903625|0.6715830489993095|0.6196428616841634|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|9|0.6540336608886719|0.6702149510383606|0.6196428616841634|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|10|0.6457091410954793|0.6663542464375496|0.6196428616841634|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|11|0.6750676115353902|0.6670117154717445|0.613095239798228|0.59375|(0, 17)||
1|mean|all|AROUSAL|6|0|12|0.6508038918177287|0.6656178683042526|0.6267857154210409|0.59375|(0, 17)||
1|mean|all|AROUSAL|6|0|13|0.6520702044169108|0.66644337028265|0.6023809532324473|0.578125|(0, 17)||
1|mean|all|AROUSAL|6|0|14|0.6475287437438965|0.6587082594633102|0.6172619064648946|0.5859375|(0, 17)||
1|mean|all|AROUSAL|6|0|15|0.6385721405347188|0.6561133563518524|0.6214285731315613|0.5859375|(0, 17)||
1|mean|all|AROUSAL|6|0|16|0.6234459479649862|0.6518807932734489|0.6529761950174967|0.6015625|(0, 17)|0.6518807969987392|0.6015625
1|mean|all|AROUSAL|7|0|0|0.6895796775817871|0.6768151447176933|0.5952380975087483|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|1|0.674078885714213|0.6765824407339096|0.6059523820877075|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|2|0.6700395226478577|0.6757524088025093|0.6059523820877075|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|3|0.672573177019755|0.6751392111182213|0.6005952397982279|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|4|0.6649166067441304|0.6741733774542809|0.6113095283508301|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|5|0.6768327474594116|0.673996090888977|0.5898809532324473|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|6|0.6708198428153992|0.672727681696415|0.5952380975087483|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|7|0.6715074578921|0.670681543648243|0.5952380975087483|0.578125|(0, 17)||
1|mean|all|AROUSAL|7|0|8|0.666805112361908|0.6687799915671349|0.613095239798228|0.5859375|(0, 17)||
1|mean|all|AROUSAL|7|0|9|0.6538477738698324|0.6659025698900223|0.6113095283508301|0.59375|(0, 17)||
1|mean|all|AROUSAL|7|0|10|0.659760578473409|0.6611768305301666|0.6101190487543742|0.59375|(0, 17)||
1|mean|all|AROUSAL|7|0|11|0.6544306516647339|0.659837432205677|0.599404764175415|0.59375|(0, 16)||
1|mean|all|AROUSAL|7|0|12|0.6386205712954204|0.6564120650291443|0.6226190487543742|0.59375|(0, 16)||
1|mean|all|AROUSAL|7|0|13|0.6465275923411051|0.6561533734202385|0.5964285731315613|0.59375|(0, 16)||
1|mean|all|AROUSAL|7|0|14|0.6386001229286193|0.6577383652329445|0.6297619064648946|0.59375|(0, 16)||
1|mean|all|AROUSAL|7|0|15|0.6552676081657409|0.6531443744897842|0.6160714308420817|0.5859375|(0, 16)||
1|mean|all|AROUSAL|7|0|16|0.635260546207428|0.6523666977882385|0.6226190487543742|0.5859375|(0, 16)||
1|mean|all|AROUSAL|7|0|17|0.6227162837982178|0.6516223028302193|0.6339285731315613|0.6015625|(0, 16)||
1|mean|all|AROUSAL|7|0|18|0.6040699362754822|0.6594282314181328|0.6339285731315613|0.6015625|(0, 16)||
1|mean|all|AROUSAL|7|0|19|0.6409714957078297|0.6674369648098946|0.6654761950174968|0.59375|(0, 16)||
1|mean|all|AROUSAL|7|0|20|0.6273869713147481|0.6438878625631332|0.6517857154210408|0.6171875|(0, 16)||
1|mean|all|AROUSAL|7|0|21|0.621297005812327|0.643034391105175|0.6297619064648946|0.6171875|(0, 16)||
1|mean|all|AROUSAL|7|0|22|0.6626349786917368|0.6414610333740711|0.6398809532324473|0.609375|(0, 16)|0.6414610296487808|0.609375
1|mean|all|AROUSAL|8|0|0|0.6922714153925578|0.6835088133811951|0.599404764175415|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|1|0.6733182628949483|0.681494951248169|0.6017857154210409|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|2|0.6669377168019612|0.6823428198695183|0.6017857154210409|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|3|0.6728413144747416|0.6831130757927895|0.6071428616841634|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|4|0.6686758518218994|0.6805094256997108|0.6017857154210409|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|5|0.6702434460322062|0.6787266880273819|0.5964285731315613|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|6|0.676556404431661|0.6771012395620346|0.5910714308420817|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|7|0.6683942874272665|0.6742037981748581|0.5857142865657806|0.5703125|(0, 16)||
1|mean|all|AROUSAL|8|0|8|0.6663910349210104|0.6722334623336792|0.569047619899114|0.5703125|(0, 16)||
1|mean|all|AROUSAL|8|0|9|0.6469419121742248|0.6713762357831001|0.6154761950174967|0.5859375|(0, 16)||
1|mean|all|AROUSAL|8|0|10|0.6587891578674316|0.6724586337804794|0.5964285731315613|0.59375|(0, 16)||
1|mean|all|AROUSAL|8|0|11|0.6515934387842814|0.6691882237792015|0.6172619064648946|0.59375|(0, 16)||
1|mean|all|AROUSAL|8|0|12|0.6311700026194255|0.6616405174136162|0.6363095283508301|0.578125|(0, 16)||
1|mean|all|AROUSAL|8|0|13|0.6344964623451232|0.6588449105620384|0.6422619064648946|0.5859375|(0, 16)||
1|mean|all|AROUSAL|8|0|14|0.6367192427317302|0.6569674611091614|0.6422619064648946|0.59375|(0, 16)||
1|mean|all|AROUSAL|8|0|15|0.6315708756446838|0.6637033671140671|0.650595239798228|0.59375|(0, 16)||
1|mean|all|AROUSAL|8|0|16|0.6164085268974304|0.6504610404372215|0.6654761950174968|0.625|(0, 16)||
1|mean|all|AROUSAL|8|0|17|0.6102906783421834|0.6529046148061752|0.649404764175415|0.609375|(0, 16)||
1|mean|all|AROUSAL|8|0|18|0.6217344641685486|0.6842362247407436|0.6488095283508301|0.6015625|(0, 16)||
1|mean|all|AROUSAL|8|0|19|0.6044004182020823|0.6552951633930206|0.6517857154210408|0.59375|(0, 16)||
1|mean|all|AROUSAL|8|0|20|0.6174779097239177|0.6502425372600555|0.6517857154210408|0.625|(0, 16)|0.6502425521612167|0.625
1|mean|all|AROUSAL|9|0|0|0.6911882559458414|0.6926549449563026|0.5684523820877075|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|1|0.6817569533983866|0.6875201910734177|0.5744047641754151|0.578125|(0, 17)||
1|mean|all|AROUSAL|9|0|2|0.678948458035787|0.6865467727184296|0.5797619064648946|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|3|0.6746519923210144|0.6859972923994064|0.5958333333333333|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|4|0.6813441753387451|0.6900592371821404|0.5744047641754151|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|5|0.6764574766159057|0.6842806562781334|0.5797619064648946|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|6|0.6742258509000142|0.6825088411569595|0.5744047641754151|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|7|0.675253705183665|0.683070532977581|0.5797619064648946|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|8|0.6655885974566141|0.6753074377775192|0.5797619064648946|0.578125|(0, 16)||
1|mean|all|AROUSAL|9|0|9|0.6638238469759623|0.6714241653680801|0.5827380975087484|0.5859375|(0, 16)||
1|mean|all|AROUSAL|9|0|10|0.6601833979288737|0.6652604639530182|0.5952380975087483|0.5859375|(0, 16)||
1|mean|all|AROUSAL|9|0|11|0.6474638144175212|0.6603846698999405|0.6101190487543742|0.5859375|(0, 16)||
1|mean|all|AROUSAL|9|0|12|0.6347071349620819|0.655955970287323|0.6047619064648946|0.609375|(0, 16)|0.6559559628367424|0.609375
